"VehicleId,TSPCode,TSPVehicleId,VIN,WeightClass"
"3430,UTC,4899,NULL,NULL"
"3431,UTC,4900,NULL,NULL"
"3432,UTC,4906,NULL,NULL"
"3433,UTC,4907,NULL,NULL"
"3434,UTC,4908,NULL,NULL"
"3435,UTC,4909,NULL,NULL"
"3436,UTC,4914,NULL,NULL"
"3437,UTC,4915,NULL,NULL"
"3438,UTC,4916,NULL,NULL"
"3439,UTC,4917,NULL,NULL"
"3440,UTC,4925,NULL,NULL"
"3441,UTC,4931,NULL,NULL"
"3442,UTC,4948,NULL,NULL"
"3443,UTC,4949,NULL,NULL"
"3444,UTC,4951,NULL,NULL"
"3445,UTC,4956,NULL,NULL"
"3446,UTC,4957,NULL,NULL"
"3447,UTC,4964,NULL,NULL"
"3448,UTC,4965,NULL,NULL"
"3449,UTC,4966,NULL,NULL"
"3450,UTC,4967,NULL,NULL"
"3451,UTC,4972,NULL,NULL"
"3452,UTC,4974,NULL,NULL"
"3453,UTC,4886,NULL,NULL"
"3454,UTC,4887,NULL,NULL"
"3455,UTC,4888,NULL,NULL"
"3456,UTC,4893,NULL,NULL"
"3457,UTC,4895,NULL,NULL"
"3458,UTC,4896,NULL,NULL"
"3459,UTC,4901,NULL,NULL"
"3460,UTC,4902,NULL,NULL"
"3461,UTC,4903,NULL,NULL"
"3462,UTC,4904,NULL,NULL"
"3463,UTC,4905,NULL,NULL"
"3464,UTC,4911,NULL,NULL"
"3465,UTC,4912,NULL,NULL"
"3466,UTC,4913,NULL,NULL"
"3467,UTC,4918,NULL,NULL"
"3468,UTC,4919,NULL,NULL"
"3469,UTC,4920,NULL,NULL"
"3470,UTC,4921,NULL,NULL"
"3471,UTC,4926,NULL,NULL"
"3472,UTC,4927,NULL,NULL"
"3473,UTC,4928,NULL,NULL"
"3474,UTC,4929,NULL,NULL"
"3475,UTC,4930,NULL,NULL"
"3476,UTC,4937,NULL,NULL"
"3477,UTC,4938,NULL,NULL"
"3478,UTC,4945,NULL,NULL"
"3479,UTC,4946,NULL,NULL"
"3480,UTC,4952,NULL,NULL"
"3481,UTC,4953,NULL,NULL"
"3482,UTC,4954,NULL,NULL"
"3483,UTC,4955,NULL,NULL"
"3484,UTC,4962,NULL,NULL"
"3485,UTC,4963,NULL,NULL"
"3486,UTC,4969,NULL,NULL"
"3487,UTC,4970,NULL,NULL"
"3488,UTC,4977,NULL,NULL"
"3489,UTC,4978,NULL,NULL"
"3490,UTC,4979,NULL,NULL"
"3491,UTC,4980,NULL,NULL"
"3492,UTC,4985,NULL,NULL"
"3493,UTC,4986,NULL,NULL"
"3494,UTC,4987,NULL,NULL"
"3495,UTC,4988,NULL,NULL"
"3496,UTC,4993,NULL,NULL"
"3497,UTC,4994,NULL,NULL"
"3498,UTC,4995,NULL,NULL"
"3499,UTC,4996,NULL,NULL"
"3500,UTC,5002,NULL,NULL"
"3501,UTC,5003,NULL,NULL"
"3502,UTC,5004,NULL,NULL"
"3503,UTC,5005,NULL,NULL"
"3504,UTC,5018,NULL,NULL"
"3505,UTC,5019,NULL,NULL"
"3506,UTC,5020,NULL,NULL"
"3507,UTC,5021,NULL,NULL"
"3508,UTC,5022,NULL,NULL"
"3509,UTC,5027,NULL,NULL"
"3510,UTC,5028,NULL,NULL"
"3511,UTC,5030,NULL,NULL"
"3512,UTC,5035,NULL,NULL"
"3513,UTC,5036,NULL,NULL"
"3514,UTC,5037,NULL,NULL"
"3515,UTC,5038,NULL,NULL"
"3516,UTC,5060,NULL,NULL"
"3517,UTC,5061,NULL,NULL"
"3518,UTC,5063,NULL,NULL"
"3519,UTC,5069,NULL,NULL"
"3520,UTC,5070,NULL,NULL"
"3521,UTC,5071,NULL,NULL"
"3522,UTC,5077,NULL,NULL"
"3523,UTC,5078,NULL,NULL"
"3524,UTC,5079,NULL,NULL"
"3525,UTC,5080,NULL,NULL"
"3526,UTC,5085,NULL,NULL"
"3527,UTC,5086,NULL,NULL"
"3528,UTC,5088,NULL,NULL"
"3529,UTC,5095,NULL,NULL"
"3530,UTC,5096,NULL,NULL"
"3531,UTC,5097,NULL,NULL"
"3532,UTC,5102,NULL,NULL"
"3533,UTC,5119,NULL,NULL"
"3534,UTC,5120,NULL,NULL"
"3535,UTC,5121,NULL,NULL"
"3536,UTC,5122,NULL,NULL"
"3537,UTC,5127,NULL,NULL"
"3538,UTC,5128,NULL,NULL"
"3539,UTC,5129,NULL,NULL"
"3540,UTC,5130,NULL,NULL"
"3541,UTC,5135,NULL,NULL"
"3542,UTC,5136,NULL,NULL"
"3543,UTC,5137,NULL,NULL"
"3544,UTC,5138,NULL,NULL"
"3545,UTC,5139,NULL,NULL"
"3546,UTC,5144,NULL,NULL"
"3547,UTC,5145,NULL,NULL"
"3548,UTC,5146,NULL,NULL"
"3549,UTC,5147,NULL,NULL"
"3550,UTC,5152,NULL,NULL"
"3551,UTC,5153,NULL,NULL"
"3552,UTC,5154,NULL,NULL"
"3553,UTC,5155,NULL,NULL"
"3554,UTC,5162,NULL,NULL"
"3555,UTC,5177,NULL,NULL"
"3556,UTC,5178,NULL,NULL"
"3557,UTC,5179,NULL,NULL"
"3558,UTC,5180,NULL,NULL"
"3559,UTC,5197,NULL,NULL"
"3560,UTC,5202,NULL,NULL"
"3561,UTC,5203,NULL,NULL"
"3562,UTC,5204,NULL,NULL"
"3563,UTC,5205,NULL,NULL"
"3564,UTC,5211,NULL,NULL"
"3565,UTC,5213,NULL,NULL"
"3566,UTC,5220,NULL,NULL"
"3567,UTC,5221,NULL,NULL"
"3568,UTC,5222,NULL,NULL"
"3569,UTC,5227,NULL,NULL"
"3570,UTC,5229,NULL,NULL"
"3571,UTC,5230,NULL,NULL"
"3572,UTC,5244,NULL,NULL"
"3573,UTC,5245,NULL,NULL"
"3574,UTC,5246,NULL,NULL"
"3575,UTC,5252,NULL,NULL"
"3576,UTC,5253,NULL,NULL"
"3577,UTC,5254,NULL,NULL"
"3578,UTC,5255,NULL,NULL"
"3579,UTC,5256,NULL,NULL"
"3580,UTC,5261,NULL,NULL"
"3581,UTC,5295,NULL,NULL"
"3582,UTC,5296,NULL,NULL"
"3583,UTC,5297,NULL,NULL"
"3584,UTC,5303,NULL,NULL"
"3585,UTC,5304,NULL,NULL"
"3586,UTC,5305,NULL,NULL"
"3587,UTC,5306,NULL,NULL"
"3588,UTC,5311,NULL,NULL"
"3589,UTC,5312,NULL,NULL"
"3590,UTC,5337,NULL,NULL"
"3591,UTC,5354,NULL,NULL"
"3592,UTC,5355,NULL,NULL"
"3593,UTC,5356,NULL,NULL"
"3594,UTC,5362,NULL,NULL"
"3595,UTC,5363,NULL,NULL"
"3596,UTC,5364,NULL,NULL"
"3597,UTC,5373,NULL,NULL"
"3598,UTC,5380,NULL,NULL"
"3599,UTC,5381,NULL,NULL"
"3600,UTC,5386,NULL,NULL"
"3601,UTC,5387,NULL,NULL"
"3602,UTC,5388,NULL,NULL"
"3603,UTC,5389,NULL,NULL"
"3604,UTC,5394,NULL,NULL"
"3605,UTC,5395,NULL,NULL"
"3606,UTC,5396,NULL,NULL"
"3607,UTC,5397,NULL,NULL"
"3608,UTC,5398,NULL,NULL"
"3609,UTC,5403,NULL,NULL"
"3610,UTC,5404,NULL,NULL"
"3611,UTC,5405,NULL,NULL"
"3612,UTC,5454,NULL,NULL"
"3613,UTC,5456,NULL,NULL"
"3614,UTC,5461,NULL,NULL"
"3615,UTC,5462,NULL,NULL"
"3616,UTC,5464,NULL,NULL"
"3617,UTC,33889,NULL,NULL"
"3618,UTC,33891,NULL,NULL"
"3619,UTC,45781,NULL,NULL"
"3620,UTC,45782,NULL,NULL"
"3621,UTC,45783,NULL,NULL"
"3622,UTC,45788,NULL,NULL"
"3623,UTC,45789,NULL,NULL"
"3624,UTC,45790,NULL,NULL"
"3625,UTC,45791,NULL,NULL"
"3626,UTC,45792,NULL,NULL"
"3627,UTC,45797,NULL,NULL"
"3628,UTC,45798,NULL,NULL"
"3629,UTC,57596,NULL,NULL"
"3630,UTC,57597,NULL,NULL"
"3631,UTC,57598,NULL,NULL"
"3632,UTC,59861,NULL,NULL"
"3633,UTC,59862,NULL,NULL"
"3634,UTC,59863,NULL,NULL"
"3635,UTC,59864,NULL,NULL"
"3636,UTC,59869,NULL,NULL"
"3637,UTC,59870,NULL,NULL"
"3638,UTC,59871,NULL,NULL"
"3639,UTC,59872,NULL,NULL"
"3640,UTC,59877,NULL,NULL"
"3641,UTC,59878,NULL,NULL"
"3642,UTC,59879,NULL,NULL"
"3643,UTC,61674,NULL,NULL"
"3644,UTC,61675,NULL,NULL"
"3645,UTC,61676,NULL,NULL"
"3646,UTC,61677,NULL,NULL"
"3647,UTC,65551,NULL,NULL"
"3648,UTC,65552,NULL,NULL"
"3649,UTC,65553,NULL,NULL"
"3650,UTC,65554,NULL,NULL"
"3651,UTC,65559,NULL,NULL"
"3652,UTC,65560,NULL,NULL"
"3653,UTC,66353,NULL,NULL"
"3654,UTC,66354,NULL,NULL"
"3655,UTC,66881,NULL,NULL"
"3656,UTC,66947,NULL,NULL"
"3657,UTC,66948,NULL,NULL"
"3658,UTC,67652,NULL,NULL"
"3659,UTC,67657,NULL,NULL"
"3660,UTC,67658,NULL,NULL"
"3661,UTC,67659,NULL,NULL"
"3662,UTC,67774,NULL,NULL"
"3663,UTC,67775,NULL,NULL"
"3664,UTC,67776,NULL,NULL"
"3665,UTC,67777,NULL,NULL"
"3666,UTC,67782,NULL,NULL"
"3667,UTC,67784,NULL,NULL"
"3668,UTC,67785,NULL,NULL"
"3669,UTC,67790,NULL,NULL"
"3670,UTC,67791,NULL,NULL"
"3671,UTC,67792,NULL,NULL"
"3672,UTC,67793,NULL,NULL"
"3673,UTC,67794,NULL,NULL"
"3674,UTC,67799,NULL,NULL"
"3675,UTC,67800,NULL,NULL"
"3676,UTC,67801,NULL,NULL"
"3677,UTC,67802,NULL,NULL"
"3678,UTC,67808,NULL,NULL"
"3679,UTC,67809,NULL,NULL"
"3680,UTC,67810,NULL,NULL"
"3681,UTC,69080,NULL,NULL"
"3682,UTC,70432,NULL,NULL"
"3683,UTC,70433,NULL,NULL"
"3684,UTC,70439,NULL,NULL"
"3685,UTC,70440,NULL,NULL"
"3686,UTC,70441,NULL,NULL"
"3687,UTC,70442,NULL,NULL"
"3688,UTC,70443,NULL,NULL"
"3689,UTC,70448,NULL,NULL"
"3690,UTC,71476,NULL,NULL"
"3691,UTC,72487,NULL,NULL"
"3692,UTC,72488,NULL,NULL"
"3693,UTC,72898,NULL,NULL"
"3694,UTC,550029845,NULL,NULL"
"3695,UTC,550029970,NULL,NULL"
"3696,TTC,51139,NULL,NULL"
"3697,TTC,57406,NULL,NULL"
"3698,TTC,58891,NULL,NULL"
"3699,TTC,58892,NULL,NULL"
"3700,TTC,58893,NULL,NULL"
"3701,TTC,58894,NULL,NULL"
"3702,TTC,58900,NULL,NULL"
"3703,TTC,58901,NULL,NULL"
"3704,TTC,58902,NULL,NULL"
"3705,TTC,58903,NULL,NULL"
"3706,TTC,58908,NULL,NULL"
"3707,TTC,58909,NULL,NULL"
"3708,TTC,58916,NULL,NULL"
"3709,TTC,58917,NULL,NULL"
"3710,TTC,58918,NULL,NULL"
"3711,TTC,58919,NULL,NULL"
"3712,TTC,72631,1XKAD49XXDJ348408,Truck"
"3713,TTC,85776,NULL,NULL"
"3714,TTC,91799,NULL,NULL"
"3715,TTC,91800,KL5JD66Z06K428369,NULL"
"3716,TTC,93945,1GCGG25C381101600,Car"
"3717,TTC,93946,1GCHG35U571239334,Car"
"3718,TTC,58889,NULL,NULL"
"3719,TTC,58890,NULL,NULL"
"3720,TTC,58895,NULL,NULL"
"3721,TTC,58904,NULL,NULL"
"3722,TTC,58907,NULL,NULL"
"3723,TTC,58912,NULL,NULL"
"3724,TTC,58914,NULL,NULL"
"3725,TTC,58915,NULL,NULL"
"3726,TTC,58920,NULL,NULL"
"3727,TTC,58921,NULL,NULL"
"3728,TTC,58922,NULL,NULL"
"3729,TTC,70328,NULL,NULL"
"3730,TTC,91802,NULL,NULL"
"3731,TTC,91803,KMHCN46C39U283194,Car"
"3732,TTC,93858,NULL,NULL"
"3733,TTC,93943,1GCFG15X131167886,Car"
"3734,TTC,93944,1GCEG15X541144494,Car"
"3735,TTC,58911,NULL,NULL"
"3736,TTC,92274,1GCCS19H038261060,Car"
"3737,TTC,92277,1GTFG25M211903095,Car"
"3738,TTC,58905,NULL,NULL"
"3739,TTC,58906,NULL,NULL"
"3740,TTC,58913,NULL,NULL"
"3741,TTC,88886,1FTNE24W74HA50483,Car"
"3742,TTC,58899,NULL,NULL"
"3743,TTC,88782,NULL,NULL"
"3744,TTC,88784,NULL,NULL"
"3745,TTC,88791,NULL,NULL"
"3746,TTC,88808,NMOLS7DN9AT031766,NULL"
"3747,TTC,88834,1FTNE24L03HA04014,Car"
"3748,TTC,88843,NMOLD7DN1BT055142,NULL"
"3749,TTC,88849,1FTNE2EL4BDA44231,Car"
"3750,TTC,88857,1FTNE2EL1BDA39973,Car"
"3751,TTC,58897,NULL,NULL"
"3752,TTC,88777,NULL,NULL"
"3753,TTC,88778,NULL,NULL"
"3754,TTC,88802,1FTNE2EL8ADA16639,Car"
"3755,TTC,88819,WDPOE745375169903,NULL"
"3756,TTC,89062,NULL,NULL"
"3757,TTC,89063,NULL,NULL"
"3758,TTC,89064,NULL,NULL"
"3759,TTC,89356,NULL,NULL"
"3760,TTC,89357,NULL,NULL"
"3761,TTC,91051,NULL,NULL"
"3762,TTC,91052,NULL,NULL"
"3763,TTC,91805,KL5JD66Z26K434862,Car"
"3764,TTC,92271,1GCGG25C781184173,Car"
"3765,TTC,92287,1GCESCD96A8115070,Car"
"3766,TTC,92288,1GCHG39K791100575,Car"
"3767,TTC,92290,NULL,NULL"
"3768,TTC,92295,1FDAF56R89EA33037,Truck"
"3769,TTC,92297,1FTYR82E6TVA20504,Truck"
"3770,TTC,92298,1FTNW21F72EC72604,Car"
"3771,TTC,92303,3FTNF20L6YMA47892,Car"
"3772,TTC,92304,1FVXJLBBSTL794510,NULL"
"3773,TTC,92305,1FDAF56P84EC24836,Truck"
"3774,TTC,92307,1FDAF56PX5EC70685,Truck"
"3775,TTC,92571,NULL,NULL"
"3776,TTC,93950,1GCGG25V671220483,Car"
"3777,TTC,93951,1GCFG15X351105358,Car"
"3778,TTC,93952,5FPYK16569B104455,Car"
"3779,TTC,95657,NULL,NULL"
"3780,TTC,95699,NULL,NULL"
"3781,TTC,95704,NULL,NULL"
"3782,TTC,95705,NULL,NULL"
"3783,TTC,95706,NULL,NULL"
"3784,TTC,95707,NULL,NULL"
"3785,TTC,97802,5PVNJ8JT582S51316,Truck"
"3786,TTC,97803,1FVACWCS15HU68215,Truck"
"3787,TTC,97804,1FYACWC555DU55121,NULL"
"3788,TTC,97805,KNAGE228695361213,Car"
"3789,TTC,100594,1FUBCYBS8CDBX1343,Truck"
"3790,TTC,100603,1FUJGBDU9CSBM6404,NULL"
"3791,TTC,100604,1HTMMAAL56H232059,Truck"
"3792,TTC,101204,NULL,NULL"
"3793,TTC,101205,NULL,NULL"
"3794,TTC,101206,NULL,NULL"
"3795,TTC,101579,1FTSW21P16EA47662,Car"
"3796,TTC,101580,1FDXW47P37EB47297,Truck"
"3797,TTC,101582,1D7KS28C46J148240,Car"
"3798,TTC,101587,1GBJC33285F877838,Truck"
"3799,TTC,101588,1FDSW34E61EA53504,NULL"
"3800,TTC,101589,1FDWW36P66EA39147,Truck"
"3801,TTC,101590,1FTSX31FX3EA27335,Car"
"3802,TTC,101596,1GDHC29647E528856,Car"
"3803,TTC,101597,1FTSW31F4XED38977,Car"
"3804,TTC,101598,1FTRX18W0YNC22358,Car"
"3805,TTC,101599,1FTSX31F53EA48724,Car"
"3806,TTC,101604,1GDJC34254E264411,Truck"
"3807,TTC,89065,NULL,NULL"
"3808,TTC,89358,NULL,NULL"
"3809,TTC,89359,NULL,NULL"
"3810,TTC,89360,NULL,NULL"
"3811,TTC,89361,NULL,NULL"
"3812,TTC,91049,NULL,NULL"
"3813,TTC,92201,NULL,NULL"
"3814,TTC,92276,1GCGG25V661270783,Car"
"3815,TTC,92284,NULL,NULL"
"3816,TTC,92285,1GCHG35U661123087,Car"
"3817,TTC,92286,1GCHG39K981176877,Car"
"3818,TTC,92291,1GCGG25V371136556,Car"
"3819,TTC,92292,1GCHG39U961167434,Car"
"3820,TTC,92293,NULL,NULL"
"3821,TTC,92294,1XP5DB9X93D801494,Truck"
"3822,TTC,92301,1FTRW07L23KC92491,Car"
"3823,TTC,92302,1FTWW31P96ED78500,Car"
"3824,TTC,92308,1FDXF46F31EB20200,Truck"
"3825,TTC,92309,1GDL7H1C6XJ505198,Truck"
"3826,TTC,92310,NULL,NULL"
"3827,TTC,93947,1GBE4C1235F530130,Truck"
"3828,TTC,93948,1GBHC29U65E111226,Car"
"3829,TTC,93949,1GBHC29U87E167722,Car"
"3830,TTC,93954,1GBHC29U07E165530,Car"
"3831,TTC,93955,1GBJC34U27E163454,Truck"
"3832,TTC,95650,NULL,NULL"
"3833,TTC,95651,NULL,NULL"
"3834,TTC,95652,NULL,NULL"
"3835,TTC,95659,NULL,NULL"
"3836,TTC,95700,NULL,NULL"
"3837,TTC,95701,NULL,NULL"
"3838,TTC,95702,NULL,NULL"
"3839,TTC,95703,NULL,NULL"
"3840,TTC,97800,1D3HB18T99S735957,Car"
"3841,TTC,97801,1FVXTWEB6YHH19535,Truck"
"3842,TTC,99297,NULL,NULL"
"3843,TTC,100080,1GBJC34D36E218752,Truck"
"3844,TTC,100081,1FUJF0DE35LN70338,Truck"
"3845,TTC,100598,1HSHEAHN7SH655438,Truck"
"3846,TTC,100606,JW6DEM1EXYM001276,Truck"
"3847,TTC,100607,1FUNTECA0XH978800,NULL"
"3848,TTC,101208,NULL,NULL"
"3849,TTC,101210,NULL,NULL"
"3850,TTC,101577,1FDXW47P77EB47299,Truck"
"3851,TTC,101578,1FDXW47PX6EC46732,Truck"
"3852,TTC,101583,1GB4KZCL3BF247622,Car"
"3853,TTC,101584,1FDWW37P75EC07942,Truck"
"3854,TTC,101585,1J8FF28W88D734315,Car"
"3855,TTC,101586,1FDWW36P25EC02696,Truck"
"3856,TTC,101591,1GBHK33205F850926,Truck"
"3857,TTC,101592,1FDXW47F2YEB96578,Truck"
"3858,TTC,101593,1GCHC29K07E531982,Car"
"3859,TTC,101594,1GCHC29U63E210542,Car"
"3860,TTC,101595,1GBHC29245E288601,Car"
"3861,TTC,101600,1FDWW36P85EB33299,Truck"
"3862,TTC,101601,1FDXW46P06ED70400,Truck"
"3863,TTC,101602,1GBHC24U87E127180,Car"
"3864,TTC,101603,1FDWW35P65EC58027,Car"
"3865,TTC,101762,NULL,NULL"
"3866,TTC,88797,NULL,NULL"
"3867,TTC,92299,3FDNF6563YMA13849,Truck"
"3868,TTC,95658,NULL,NULL"
"3869,TTC,92296,NULL,NULL"
"3870,TTC,92306,1NP5LU9X5WN456231,Truck"
"3871,GEO,45779,NULL,NULL"
"3872,GEO,45784,NULL,NULL"
"3873,GEO,45785,NULL,NULL"
"3874,GEO,45786,NULL,NULL"
"3875,GEO,45793,NULL,NULL"
"3876,GEO,45794,NULL,NULL"
"3877,GEO,45795,NULL,NULL"
"3878,GEO,45796,NULL,NULL"
"3879,GEO,51511,NULL,NULL"
"3880,GEO,57592,NULL,NULL"
"3881,GEO,57593,NULL,NULL"
"3882,GEO,57594,NULL,NULL"
"3883,GEO,58889,NULL,NULL"
"3884,GEO,58890,NULL,NULL"
"3885,GEO,58895,NULL,NULL"
"3886,GEO,58897,NULL,NULL"
"3887,GEO,58904,NULL,NULL"
"3888,GEO,58905,NULL,NULL"
"3889,GEO,58906,NULL,NULL"
"3890,GEO,58907,NULL,NULL"
"3891,GEO,58912,NULL,NULL"
"3892,GEO,58913,NULL,NULL"
"3893,GEO,58914,NULL,NULL"
"3894,GEO,58915,NULL,NULL"
"3895,GEO,58920,NULL,NULL"
"3896,GEO,58921,NULL,NULL"
"3897,GEO,58922,NULL,NULL"
"3898,GEO,59868,NULL,NULL"
"3899,GEO,59873,NULL,NULL"
"3900,GEO,59874,NULL,NULL"
"3901,GEO,59875,NULL,NULL"
"3902,GEO,59876,NULL,NULL"
"3903,GEO,59881,NULL,NULL"
"3904,GEO,61678,NULL,NULL"
"3905,GEO,61679,NULL,NULL"
"3906,GEO,66351,NULL,NULL"
"3907,GEO,66517,NULL,NULL"
"3908,GEO,66536,NULL,NULL"
"3909,GEO,66541,NULL,NULL"
"3910,GEO,66542,NULL,NULL"
"3911,GEO,66543,NULL,NULL"
"3912,GEO,66544,NULL,NULL"
"3913,GEO,66550,NULL,NULL"
"3914,GEO,66552,NULL,NULL"
"3915,GEO,66553,NULL,NULL"
"3916,GEO,66558,NULL,NULL"
"3917,GEO,66559,NULL,NULL"
"3918,GEO,66560,NULL,NULL"
"3919,GEO,66561,NULL,NULL"
"3920,GEO,66566,NULL,NULL"
"3921,GEO,66567,NULL,NULL"
"3922,GEO,66568,NULL,NULL"
"3923,GEO,67536,NULL,NULL"
"3924,GEO,67537,NULL,NULL"
"3925,GEO,67538,NULL,NULL"
"3926,GEO,67539,NULL,NULL"
"3927,GEO,67544,NULL,NULL"
"3928,GEO,67545,NULL,NULL"
"3929,GEO,67547,NULL,NULL"
"3930,GEO,67552,NULL,NULL"
"3931,GEO,67553,NULL,NULL"
"3932,GEO,67554,NULL,NULL"
"3933,GEO,67555,NULL,NULL"
"3934,GEO,67773,NULL,NULL"
"3935,GEO,67778,NULL,NULL"
"3936,GEO,67779,NULL,NULL"
"3937,GEO,67780,NULL,NULL"
"3938,GEO,67781,NULL,NULL"
"3939,GEO,67786,NULL,NULL"
"3940,GEO,67787,NULL,NULL"
"3941,GEO,67788,NULL,NULL"
"3942,GEO,67789,NULL,NULL"
"3943,GEO,67796,NULL,NULL"
"3944,GEO,67797,NULL,NULL"
"3945,GEO,67798,NULL,NULL"
"3946,GEO,67803,NULL,NULL"
"3947,GEO,67804,NULL,NULL"
"3948,GEO,67805,NULL,NULL"
"3949,GEO,67806,NULL,NULL"
"3950,GEO,67811,NULL,NULL"
"3951,GEO,67812,NULL,NULL"
"3952,GEO,67845,NULL,NULL"
"3953,GEO,67846,NULL,NULL"
"3954,GEO,67847,NULL,NULL"
"3955,GEO,67853,NULL,NULL"
"3956,GEO,67854,NULL,NULL"
"3957,GEO,67856,NULL,NULL"
"3958,GEO,67861,NULL,NULL"
"3959,GEO,67862,NULL,NULL"
"3960,GEO,67863,NULL,NULL"
"3961,GEO,68171,NULL,NULL"
"3962,GEO,68173,NULL,NULL"
"3963,GEO,68174,NULL,NULL"
"3964,GEO,69082,NULL,NULL"
"3965,GEO,69083,NULL,NULL"
"3966,GEO,69084,NULL,NULL"
"3967,GEO,69085,NULL,NULL"
"3968,GEO,69123,NULL,NULL"
"3969,GEO,69124,NULL,NULL"
"3970,GEO,69125,NULL,NULL"
"3971,GEO,69126,NULL,NULL"
"3972,GEO,70327,NULL,NULL"
"3973,GEO,70328,NULL,NULL"
"3974,GEO,70329,NULL,NULL"
"3975,GEO,70330,NULL,NULL"
"3976,GEO,70335,NULL,NULL"
"3977,GEO,70336,NULL,NULL"
"3978,GEO,70337,NULL,NULL"
"3979,GEO,70338,NULL,NULL"
"3980,GEO,70428,NULL,NULL"
"3981,GEO,70429,NULL,NULL"
"3982,GEO,70430,NULL,NULL"
"3983,GEO,70435,NULL,NULL"
"3984,GEO,70436,NULL,NULL"
"3985,GEO,70437,NULL,NULL"
"3986,GEO,70438,NULL,NULL"
"3987,GEO,70444,NULL,NULL"
"3988,GEO,70445,NULL,NULL"
"3989,GEO,70446,NULL,NULL"
"3990,GEO,70447,NULL,NULL"
"3991,GEO,71471,NULL,NULL"
"3992,GEO,71473,NULL,NULL"
"3993,GEO,71474,NULL,NULL"
"3994,GEO,71475,NULL,NULL"
"3995,GEO,71480,NULL,NULL"
"3996,GEO,71481,NULL,NULL"
"3997,GEO,72486,NULL,NULL"
"3998,GEO,72627,NULL,NULL"
"3999,GEO,72628,NULL,NULL"
"4000,GEO,72633,NULL,NULL"
"4001,GEO,72634,NULL,NULL"
"4002,GEO,72635,NULL,NULL"
"4003,GEO,72636,NULL,NULL"
"4004,GEO,72641,NULL,NULL"
"4005,GEO,72642,NULL,NULL"
"4006,GEO,72643,NULL,NULL"
"4007,GEO,72644,NULL,NULL"
"4008,GEO,72892,NULL,NULL"
"4009,GEO,72893,NULL,NULL"
"4010,GEO,72894,NULL,NULL"
"4011,GEO,73404,NULL,NULL"
"4012,GEO,73405,NULL,NULL"
"4013,GEO,74045,NULL,NULL"
"4014,GEO,74432,NULL,NULL"
"4015,GEO,74433,NULL,NULL"
"4016,GEO,74438,NULL,NULL"
"4017,GEO,74439,NULL,NULL"
"4018,GEO,74447,NULL,NULL"
"4019,GEO,74448,NULL,NULL"
"4020,GEO,74449,NULL,NULL"
"4021,GEO,75591,NULL,NULL"
"4022,GEO,75592,NULL,NULL"
"4023,GEO,75593,NULL,NULL"
"4024,GEO,75594,NULL,NULL"
"4025,GEO,75599,NULL,NULL"
"4026,GEO,75600,NULL,NULL"
"4027,GEO,75601,NULL,NULL"
"4028,GEO,75602,NULL,NULL"
"4029,GEO,76444,NULL,NULL"
"4030,GEO,76462,NULL,NULL"
"4031,GEO,76463,NULL,NULL"
"4032,GEO,76769,NULL,NULL"
"4033,GEO,76770,NULL,NULL"
"4034,GEO,76771,NULL,NULL"
"4035,GEO,76781,NULL,NULL"
"4036,GEO,76786,NULL,NULL"
"4037,GEO,76787,NULL,NULL"
"4038,GEO,76788,NULL,NULL"
"4039,GEO,76789,NULL,NULL"
"4040,GEO,76794,NULL,NULL"
"4041,GEO,76961,NULL,NULL"
"4042,GEO,76962,NULL,NULL"
"4043,GEO,76963,NULL,NULL"
"4044,GEO,76964,NULL,NULL"
"4045,GEO,76970,NULL,NULL"
"4046,GEO,76971,NULL,NULL"
"4047,GEO,76972,NULL,NULL"
"4048,GEO,76973,NULL,NULL"
"4049,GEO,76980,NULL,NULL"
"4050,GEO,76981,NULL,NULL"
"4051,GEO,76989,NULL,NULL"
"4052,GEO,76990,NULL,NULL"
"4053,GEO,76995,NULL,NULL"
"4054,GEO,76996,NULL,NULL"
"4055,GEO,78808,NULL,NULL"
"4056,GEO,78809,NULL,NULL"
"4057,GEO,79627,NULL,NULL"
"4058,GEO,79628,NULL,NULL"
"4059,GEO,80245,NULL,NULL"
"4060,GEO,80246,NULL,NULL"
"4061,GEO,80247,NULL,NULL"
"4062,GEO,80248,NULL,NULL"
"4063,GEO,80249,NULL,NULL"
"4064,GEO,80254,NULL,NULL"
"4065,GEO,84810,NULL,NULL"
"4066,GEO,84811,NULL,NULL"
"4067,GEO,84816,NULL,NULL"
"4068,GEO,84818,NULL,NULL"
"4069,GEO,84819,NULL,NULL"
"4070,GEO,84853,NULL,NULL"
"4071,GEO,84858,NULL,NULL"
"4072,GEO,84859,NULL,NULL"
"4073,GEO,84860,NULL,NULL"
"4074,GEO,84861,NULL,NULL"
"4075,GEO,85359,NULL,NULL"
"4076,GEO,85360,NULL,NULL"
"4077,GEO,85361,NULL,NULL"
"4078,GEO,85363,NULL,NULL"
"4079,GEO,85368,NULL,NULL"
"4080,GEO,85370,NULL,NULL"
"4081,GEO,85770,NULL,NULL"
"4082,GEO,85771,NULL,NULL"
"4083,GEO,85772,NULL,NULL"
"4084,GEO,85777,NULL,NULL"
"4085,GEO,85778,NULL,NULL"
"4086,GEO,85779,NULL,NULL"
"4087,GEO,87415,NULL,NULL"
"4088,GEO,87417,NULL,NULL"
"4089,GEO,87418,NULL,NULL"
"4090,GEO,87674,NULL,NULL"
"4091,GEO,88779,NULL,NULL"
